"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PLCH2",31.9995221219328,0.0346698432553527,0.107687577532337,0.322551033212249,0.747035282839458,NA
"PANK4",1234.91156072943,0.0975590090375743,0.120662414683557,0.808583435470877,0.418754795908595,0.999375174599906
"HES5",0.648812325741964,-0.0102321620568654,0.0242681968791385,-0.358452016632537,0.720005070511819,NA
"LOC115110",1.66585609584528,0.0194330092929652,0.038002874597353,0.501035589495319,0.616346076027009,NA
"TNFRSF14",0.984473989283691,0.00686993695688033,0.0243335704428881,0.264126989629,0.791682067419432,NA
"LOC100996583",1.39686890328005,0.00938084224141838,0.0331016060527487,0.287096206968544,0.774038656387175,NA
"FAM213B",1171.95355910114,-0.0643610806382757,0.0948768237536513,-0.678514997947152,0.497445217706023,0.999375174599906
"MMEL1",146.825617713612,0.0696399964912002,0.140297687631075,0.496906739141638,0.619254818959759,NA
"TTC34",1.53993763357527,-0.0398514534629697,0.0381664791991795,-1.12489580202226,0.260633191097617,NA
"LINC00982",22.6924658442001,0.0133328324338619,0.0868966628645523,0.153960557986814,0.877640834883396,NA
"PRDM16",355.555078151497,0.0363715033795939,0.134349619475759,0.270674896174297,0.78664108622961,0.999375174599906
"ARHGEF16",1603.38526922999,0.0257566869204374,0.13607562842861,0.189365925777332,0.849806028561413,0.999375174599906
"MEGF6",449.666974676609,0.0793807684960242,0.124989834248832,0.634683299426327,0.525634987913276,0.999375174599906
"TPRG1L",1101.60572449528,0.0657699720537003,0.10207694034567,0.644332043448121,0.519360141068708,0.999375174599906
"WRAP73",2076.03521141701,-0.0833186203622549,0.106034121417574,-0.785942875462616,0.431900954371183,0.999375174599906
"TP73",994.813584028219,0.0909535817043412,0.140172370814054,0.649371728863667,0.516098132884472,0.999375174599906
"TP73-AS1",12.2362127726125,-0.0595322348870765,0.0706352780603535,-0.853917665250497,0.393150610882929,NA
"CCDC27",0.648812325741964,-0.0102321620568654,0.0242681968791385,-0.358452016632537,0.720005070511819,NA
"SMIM1",12.4768493061068,-0.0487331693280347,0.0727415675075311,-0.689534853636051,0.490486747768291,NA
"LRRC47",2266.2405229804,-0.0276502127957725,0.095610482179277,-0.28917162031793,0.77245004825378,0.999375174599906
"CEP104",1195.51777943139,0.0533832115960167,0.0932612644501722,0.572503903717335,0.566980641938289,0.999375174599906
"DFFB",424.810217797663,0.12363928180939,0.143085388091186,0.863357707371418,0.387940824905677,0.999375174599906
"C1orf174",766.924049653763,-0.058325939326392,0.103888835386835,-0.56130764296552,0.574587832191662,0.999375174599906
"LINC01134",1.31113125228882,0.00516957249355686,0.0242154965184357,0.207924670931974,0.835287785508778,NA
"AJAP1",1.31563345255712,0.010117629322259,0.0241480995168361,0.419927762364622,0.674538225920522,NA
"MIR4689",1.38475567255259,-0.0213026591181231,0.024740542689032,-1.11624040501745,0.264319243462923,NA
"NPHP4",729.718447912782,-0.152150838823304,0.135703971800511,-1.12203076407023,0.261849359739528,0.999375174599906
"KCNAB2",419.848635459431,0.0129196786497462,0.138505939656921,0.0933883669831082,0.925595031931633,0.999375174599906
"CHD5",1278.2589975034,-0.143653744488182,0.131440520998684,-1.09300923160445,0.274389746526826,0.999375174599906
"RPL22",11407.113882532,-0.0391051496227973,0.143876195031387,-0.271833390983725,0.785750129329525,0.999375174599906
"LOC102724450",10.2958519165085,-0.0132460963339813,0.0780538498786846,-0.170346220436319,0.86473786375046,NA
"RNF207",665.30987779268,0.0299966306335091,0.103812936560789,0.289015276988062,0.772569686856762,0.999375174599906
"ICMT",4112.8485619011,-0.0719397603261764,0.089251754959764,-0.806025577892935,0.420228101081247,0.999375174599906
"LINC00337",23.232926989866,0.0384959152064464,0.0952535528668008,0.407049575680315,0.683971577066115,NA
"HES3",0.65781672627856,0.00924667074076796,0.0239047364647311,0.341349662265465,0.732840365407529,NA
"GPR153",200.577167163539,0.151564680367763,0.138516651109245,1.09300535203449,0.274391449882938,NA
"ACOT7",5224.08241243089,0.130846374669708,0.123394086893281,1.06053787103406,0.288899970430153,0.999375174599906
"HES2",487.10095696145,-0.00363037471936825,0.14484647269778,-0.0250952396981331,0.979978997158614,0.999375174599906
"ESPN",1454.56501355539,-0.14735287335869,0.127347323678388,-1.15733295822772,0.247136353048574,0.999375174599906
"TNFRSF25",460.283926459242,-0.0552644421122118,0.13407654590596,-0.411862570948264,0.680440156159328,0.999375174599906
"PLEKHG5",1272.3250520361,-0.126124373242789,0.0935937474842557,-1.34783967597514,0.177709953715272,0.954000077140589
"NOL9",1188.84008073118,-0.20110847677001,0.14210855994473,-1.41466589383948,0.157166478770746,0.926752144216794
"TAS1R1",3.66235211305191,-0.0332138234659393,0.042131066462577,-0.821798326618614,0.411191686287909,NA
"ZBTB48",888.544887473916,0.204846276867066,0.100737723208679,2.03356380890501,0.0419955939150144,0.526188296360034
"KLHL21",3167.00260617941,-0.223925431418177,0.119001584272641,-1.88196805061753,0.0598403537072303,0.630482530757408
"PHF13",1152.88972329564,0.500076459340162,0.0919114985092121,5.43825104586674,5.38061251816229e-08,1.98780537847175e-05
"THAP3",2931.49038245891,-0.0260836171953557,0.13644366396981,-0.191215756305685,0.848356559628117,0.999375174599906
"DNAJC11",5374.83277319186,-0.155872214225929,0.119516418449932,-1.30435194226572,0.192113612780463,0.954000077140589
"LOC100505887",0.515802374924878,0.00183554307094561,0.0222438863706931,0.108483578960825,0.913612105726593,NA
"CAMTA1",847.357999135282,0.190765594580668,0.131547073603949,1.44969618712734,0.147143259483736,0.906232031192095
"VAMP3",2138.51351584027,-0.0130062268939462,0.145097391436082,-0.0895987228944548,0.928606099308835,0.999375174599906
"PER3",203.630792651595,-0.148880906777521,0.131549641640767,-1.13836081652193,0.25496984865842,NA
"UTS2",12.3813749656734,0.00229078029710451,0.0765142411001637,0.0295924202576245,0.976392110426019,NA
"TNFRSF9",2.19775435985383,-0.0186003494818767,0.0371698127084834,-0.496174537864247,0.619771273759929,NA
"PARK7",7965.72146729058,0.00729316840449675,0.0668013263146034,0.109178207653603,0.913061144744568,0.999375174599906
"ERRFI1",13257.1388870426,0.161443011681112,0.0934487553407001,1.72763440726637,0.0840537900635238,0.702665496790033
"LOC102724539",3.05961616893447,0.00338987229313737,0.0468933186587105,0.0731910700363635,0.941654072408649,NA
"SLC45A1",230.501727323765,0.0458265582198867,0.140532843207322,0.326384904852637,0.744133156953088,NA
"RERE",1661.17364207727,0.0742111165079586,0.0775411552488017,0.95704316548661,0.338545468196279,0.999375174599906
"LOC102724552",1.74258934629991,-0.00145351003242632,0.0474050383870425,-0.0303263089076257,0.97580681474494,NA
"ENO1",89939.8854410937,-0.0161109445883174,0.138493726377697,-0.116335148967818,0.907386929874291,0.999375174599906
"MIR6728",12.893493055879,-0.0598237761157188,0.0588510285085708,-1.06438703047928,0.287153406663346,NA
"ENO1-AS1",5.08125148727776,-0.0196846863604962,0.0632915658359337,-0.313383558098039,0.75398927429911,NA
"CA6",0.904631908638203,0.0029266213561607,0.0224669435712088,0.159990045205019,0.872888915980957,NA
"SLC2A7",0.87052721848134,0.00960916644756076,0.0219134729565324,0.40743235629935,0.683690466499093,NA
"SLC2A5",6.10413491511051,-0.0107066001351351,0.0323791049668509,-0.333313334090046,0.738897775171807,NA
"GPR157",48.5190046999533,0.0744361446297474,0.112323687981034,0.666980441190976,0.50478462677111,NA
"MIR34A",5.01816637688782,0.00915341888307676,0.0448758873710247,0.19914863027459,0.842146481554478,NA
"H6PD",736.402463248173,0.300879655448123,0.123197290469347,2.44153556801937,0.014624947601382,0.305722234422338
"SPSB1",525.528231886626,0.081009766131976,0.118855170134193,0.681879397494392,0.49531521385743,0.999375174599906
"LOC100506022",9.64048293924893,-0.0483509602543375,0.0616073692937561,-0.825804603646657,0.408914942193475,NA
